cluster,day0_usage,day0_found,day15_usage,day15_found,vdjdb_yfv,vdjdb_yfv_day0,vdjdb_yfv_day15,delta,cluster_size,yfv_15_frac_in_cluster
147,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
148,3.4275464289726694e-05,6,3.8066669965778065e-06,1,0,0,0,0.11364695946071443,7,0.0
149,1.5233539684322974e-05,4,2.474333547775574e-05,4,0,0,0,1.620195727093307,7,0.0
150,7.616769842161487e-06,2,7.613333993155613e-06,2,0,0,0,0.9995547555420015,4,0.0
151,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
152,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
153,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
154,1.142515476324223e-05,2,9.516667491444516e-06,2,0,0,0,0.8344067987803035,4,0.0
155,7.616769842161487e-06,2,3.8066669965778065e-06,1,0,0,0,0.5062567727798837,2,0.0
156,0.00013329347223782603,22,9.516667491444516e-05,19,0,0,0,0.7141779377674123,37,0.0
157,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
158,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
159,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
160,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
161,6.474254365837264e-05,13,9.326334141615626e-05,5,0,0,0,1.4398469916301768,18,0.0
162,1.142515476324223e-05,2,1.3323334488022323e-05,1,0,0,0,1.1646988490630994,3,0.0
163,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
164,9.520962302701859e-06,2,9.516667491444516e-06,2,0,0,0,0.9995535985775418,3,0.0
165,7.616769842161487e-06,2,5.710000494866709e-06,1,0,0,0,0.7529057641609425,3,0.0
166,1.142515476324223e-05,3,0.0,0,0,0,0,0.00867667307331396,3,0.0
167,0.00011234735517188194,1,0.00010849000940246748,2,0,0,0,0.9656964295556948,2,0.0
168,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
169,5.712577381621115e-06,1,3.8066669965778065e-06,1,0,0,0,0.672105804376964,2,0.0
170,2.285030952648446e-05,4,1.142000098973342e-05,3,0,0,0,0.5019540575886107,6,0.0
171,0.00011044316271134157,1,3.8066669965778065e-06,1,0,0,0,0.0353406479492466,2,0.0
172,7.616769842161487e-06,1,0.00014465334586995663,8,0,0,0,18.758282134978234,9,0.0
